vil_id,vil_lo,vil_en,dist_id
204038,ບ​. ລາວປານສອງ,B. Lao panh song,204
204039,ບ​. ທ້າວວົງ,B. Thao vong,204
204040,ບ​. ກອງສະວິ,B. Kong sar veer,204
204041,ບ​. ນ້ຳງາ,B. Narm nhar,204
204042,ບ​. ຕາງຈາກ,B. Tang chark,204
204043,ບ​. ຫາດງາເໜືອ,B. Hard nhar nuea,204
204044,ບ​. ຫາດງາໃຕ້,B. Hard nhar tay,204
204046,ບ​. ພາເຕົ່າ,B. Phar tow,204
204051,ບ​. ມົົກກົກຫຼວງ,B. Mouck kouck luang,204
204053,ບ​. ນ້ຳລີ,B. Narm lee,204
204054,ບ​. ພູວຽງ,B. Phou vieng,204
204055,ບ​. ມົົກກົກນ້ອຍ,B. Mouck kouck noi,204
204056,ບ​. ນ້ຳກີ້+ດອກຄຳ,B. Nam kee,204
204060,ບ​. ເມືອງຮຸນ,B. Mueang hounh,204
204063,ບ​. ສີລາເທິງ (ສີລາ),B. Salar turng,204
204064,ບ​. ມົກຍົນ,B. Mouck nhoun,204
204065,ບ​. ນ້ຳລອຍ,B. Narm loi,204
204066,ບ​. ກອງຂູ່ມ,B. Kong khoum,204
204067,ບ​. ລາວເລວ,B. Lao lew,204
204069,ບ​. ຈາຊື່,B. Gar seu,204
204070,ບ​. ລາວປານນື່ງ,B. Lao panh nueng,204
204071,ບ​. ຜົ້ງກູ້ຫລວງ,B. Phoung koo luang,204
204072,ບ​. ມູຈີກາງ,B. mou chee kang,204
204073,ບ​. ພູຊາງເກົ່າ,B. Phou sang kow,204
204074,ບ​. ພູຊາງໃໜ່,B. Phou chang may,204
204075,ບ​. ມູູຈີເກົ່າ,B. Mou chee kow,204
204077,ບ​. ເຄີຈາງເກົ່າ+ໃໜ່,B. Kur jang kow,204
204078,ບ​. ໜອງແກ້ວ,B. Nong keo,204
204081,ບ​. ແສນຄຳ,B. Saenkham,204
204082,ບ​. ມົກພະ,B. Mouck phar,204
204083,ບ​. ອີແລັກ,B. Ear lake,204
204084,ບ​. ອາເຊີ,B. Ar sur,204
204085,ບ​. ເພຍຫລວງ,B. Phier luang,204
